BEGIN:PULSE:PARAMS
NBinsOn=128
NBinsOff=128
SystemTemp=0.090043
Field=-0.001
END:PULSE:PARAMS
27102261.1858361, 0.115984653042235, 1.81298982971271E-9
27102265.0916723, 0.127623629304853, 1.80040782824324E-9
27102268.9975084, 0.139361135467683, 1.78519888473147E-9
27102272.9033445, 0.149767211375022, 1.76973802866829E-9
27102276.8091807, 0.158484255198694, 1.75568032040672E-9
27102280.7150168, 0.165623249621998, 1.74319557523668E-9
27102284.6208529, 0.171690851928403, 1.73229690828085E-9
27102288.5266891, 0.177050881992711, 1.7224569894113E-9
27102292.4325252, 0.181673794805038, 1.71377648145286E-9
27102296.3383613, 0.185737206177628, 1.70591490219436E-9
27102300.2441975, 0.189410471118786, 1.69879117633191E-9
27102304.1500336, 0.192790650271298, 1.69222203280037E-9
27102308.0558697, 0.195847332825639, 1.68629416767051E-9
27102311.9617059, 0.198661012066112, 1.68074459718346E-9
27102315.867542, 0.201288140786506, 1.6755026359377E-9
27102319.7733781, 0.203729662696413, 1.67071357224043E-9
27102323.6792143, 0.20595359867192, 1.66626107325013E-9
27102327.5850504, 0.20810230685139, 1.66208807966678E-9
27102331.4908865, 0.210134285858441, 1.65806156667451E-9
27102335.3967227, 0.211929011042029, 1.65432631160174E-9
27102339.3025588, 0.21376920582137, 1.65080175012336E-9
27102343.2083949, 0.215378915075486, 1.64748362408266E-9
27102347.1142311, 0.216951105034898, 1.6443612029247E-9
27102351.0200672, 0.218507233839837, 1.64130180248616E-9
27102354.9259033, 0.220041586764693, 1.63846195260799E-9
27102358.8317395, 0.221326118303773, 1.63570505162268E-9
27102362.7375756, 0.222645212350357, 1.63317417359594E-9
27102366.6434117, 0.223887626227756, 1.63070665694117E-9
27102370.5492479, 0.225138534946037, 1.62828393609506E-9
27102374.455084, 0.22626280362799, 1.62600837714512E-9
27102378.3609201, 0.227384211098481, 1.62386805725253E-9
27102382.2667563, 0.228488638997688, 1.62179092840563E-9
27102386.1725924, 0.229507322949623, 1.61980935259548E-9
27102390.0784285, 0.230519133079979, 1.61786695182713E-9
27102393.9842647, 0.23144582001539, 1.61604292781554E-9
27102397.8901008, 0.232320632511735, 1.6142436011129E-9
27102401.795937, 0.233204141517463, 1.61243149994012E-9
27102405.7017731, 0.234086808665605, 1.61070796842706E-9
27102409.6076092, 0.234985346325224, 1.60909378637851E-9
27102413.5134454, 0.23568215420574, 1.60748369216041E-9
27102417.4192815, 0.236471732532076, 1.60599606252951E-9
27102421.3251176, 0.237275324034163, 1.60450570767832E-9
27102425.2309538, 0.23801835429989, 1.60313611415163E-9
27102429.1367899, 0.238727653578646, 1.60169992305388E-9
27102433.042626, 0.239393153672003, 1.60040595439051E-9
27102436.9484622, 0.240012047108017, 1.59909631571041E-9
27102440.8542983, 0.240795872477702, 1.59793809708319E-9
27102444.7601344, 0.241350006825791, 1.59664600200877E-9
27102448.6659706, 0.241936215631998, 1.59551350264813E-9
27102452.5718067, 0.242544458157092, 1.59437521219436E-9
27102456.4776428, 0.243159372580343, 1.59326553655372E-9
27102460.383479, 0.243667573248321, 1.59224766677192E-9
27102464.2893151, 0.24429661861429, 1.59114701842353E-9
27102468.1951512, 0.244781724585448, 1.59021550405996E-9
27102472.1009874, 0.245324844488967, 1.58916459098203E-9
27102476.0068235, 0.245847394100636, 1.58812083160739E-9
27102479.9126596, 0.246337174745762, 1.58727362874683E-9
27102483.8184958, 0.246779697054335, 1.58630702717192E-9
27102487.7243319, 0.24728020101152, 1.58538982021492E-9
27102491.630168, 0.247756224350548, 1.58446324531315E-9
27102495.5360042, 0.248151590309867, 1.58375111118368E-9
27102499.4418403, 0.248600697965568, 1.58284991489594E-9
27102503.3476764, 0.249053219278514, 1.58207510069959E-9
27102507.2535126, 0.249543182749075, 1.58124935894889E-9
27102511.1593487, 0.249906692331741, 1.58053262601017E-9
27102515.0651848, 0.250386492253255, 1.57980022305472E-9
27102518.971021, 0.250690704379528, 1.57895812998223E-9
27102522.8768571, 0.251125225134277, 1.57818910687901E-9
27102526.7826932, 0.251357284741694, 1.5775098457194E-9
27102530.6885294, 0.251806482628851, 1.57676671220903E-9
27102534.5943655, 0.252188110825366, 1.57613633468854E-9
27102538.5002016, 0.252453909195999, 1.57547734235491E-9
27102542.4060378, 0.252893346010901, 1.57482754763979E-9
27102546.3118739, 0.253223531879107, 1.57420943361064E-9
27102550.21771, 0.253547944182489, 1.57361618721673E-9
27102554.1235462, 0.253789630520689, 1.5730464458479E-9
27102558.0293823, 0.254199660081558, 1.57244297987787E-9
27102561.9352184, 0.254427407586772, 1.57183883260276E-9
27102565.8410546, 0.254763153273268, 1.57121135062884E-9
27102569.7468907, 0.255056947378082, 1.5707048003057E-9
27102573.6527268, 0.255269788144662, 1.57021885946108E-9
27102577.558563, 0.255657175663693, 1.56971605631585E-9
27102581.4643991, 0.255918846646279, 1.56915874876464E-9
27102585.3702352, 0.256212111765292, 1.56861608927254E-9
27102589.2760714, 0.256491248968027, 1.56815484573687E-9
27102593.1819075, 0.256686144106072, 1.56759770851193E-9
27102597.0877436, 0.257042906201389, 1.56709899319715E-9
27102600.9935798, 0.257244730475782, 1.56663945292418E-9
27102604.8994159, 0.257433773715663, 1.56614703968134E-9
27102608.805252, 0.25775636267257, 1.56569397180658E-9
27102612.7110882, 0.257981665381449, 1.56526083210525E-9
27102616.6169243, 0.258172356640277, 1.56490314694096E-9
27102620.5227604, 0.258439958868602, 1.56436593788946E-9
27102624.4285966, 0.258641847217452, 1.5639356937347E-9
27102628.3344327, 0.258785297992184, 1.56353338308801E-9
27102632.2402688, 0.259070694794179, 1.56319818099119E-9
27102636.146105, 0.259448929664435, 1.56282993559825E-9
27102640.0519411, 0.259526418635709, 1.56243580061246E-9
27102643.9577772, 0.259728681573828, 1.5620191825592E-9
27102647.8636134, 0.260003695775802, 1.56161056984057E-9
27102651.7694495, 0.260184742249397, 1.5612489671721E-9
27102655.6752856, 0.260394038375388, 1.56090899593976E-9
27102659.5811218, 0.260587291548096, 1.56065980860864E-9
27102663.4869579, 0.260722233445222, 1.56031132106286E-9
27102667.392794, 0.260928660731718, 1.55991957064483E-9
27102671.2986302, 0.261095042606006, 1.55956341841696E-9
27102675.2044663, 0.261254244295042, 1.55916996473625E-9
